Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
User 8,Source 0,browseTitles,,,2023-04-22 18:37:05
User 8,Source 0,browseTitles,,,2023-04-22 18:36:53
User 8,Source 0,movieDetails,,,2023-04-22 18:36:53
User 8,Source 0,movieDetails,,,2023-04-22 18:36:20
User 8,Source 0,browseTitles,,,2023-04-22 18:36:20
User 8,Source 0,browseTitles,,,2023-04-22 18:36:08
User 8,Source 0,movieDetails,,,2023-04-22 18:36:08
User 8,Source 0,profilesGate,,,2023-04-22 18:36:03
User 8,Source 0,browseTitles,,,2023-04-22 18:36:03
User 8,Source 0,browseTitles,,,2023-04-22 13:46:33
User 8,Source 0,search,,,2023-04-22 13:46:33
User 8,Source 0,search,,,2023-04-22 13:46:08
User 8,Source 0,browseTitles,,,2023-04-22 13:46:07
User 8,Source 0,search,,,2023-04-22 06:12:20
User 8,Source 0,browseTitles,,,2023-04-22 06:12:20
User 8,Source 0,browseTitles,,,2023-04-22 06:12:12
User 8,Source 0,search,,,2023-04-22 06:12:12
User 8,Source 0,movieDetails,,,2023-04-22 06:12:11
User 8,Source 0,browseTitles,,,2023-04-22 06:12:11
User 8,Source 0,browseTitles,,,2023-04-22 06:12:10
User 8,Source 0,movieDetails,,,2023-04-22 06:12:10
User 8,Source 0,profilesGate,,,2023-04-22 06:11:47
User 8,Source 0,browseTitles,,,2023-04-22 06:11:47
User 8,Source 1,playback,,,2023-04-21 12:54:20
User 8,Source 1,movieDetails,,,2023-04-21 12:54:20
User 8,Source 1,browseTitles,,,2023-04-21 12:54:17
User 8,Source 1,movieDetails,,,2023-04-21 12:54:17
User 8,Source 1,profilesGate,,,2023-04-21 12:54:13
User 8,Source 1,profilesGate,,,2023-04-21 12:54:13
User 8,Source 1,browseTitles,,,2023-04-21 12:54:13
User 8,Source 1,playback,,,2023-04-21 12:33:45
User 8,Source 1,movieDetails,,,2023-04-21 12:33:45
User 8,Source 1,movieDetails,,,2023-04-21 12:33:42
User 8,Source 1,searchSuggestionTitleResults,,,2023-04-21 12:33:42
User 8,Source 1,movieDetails,,,2023-04-21 12:15:32
User 8,Source 1,search,,,2023-04-21 12:15:32
User 8,Source 1,movieDetails,,,2023-04-21 12:15:30
User 8,Source 1,playback,,,2023-04-21 12:15:30
User 8,Source 1,movieDetails,,,2023-04-21 12:14:57
User 8,Source 1,playback,,,2023-04-21 12:14:57
User 8,Source 1,playback,,,2023-04-21 12:14:55
User 8,Source 1,movieDetails,,,2023-04-21 12:14:55
User 8,Source 1,movieDetails,,,2023-04-21 12:14:45
User 8,Source 1,playback,,,2023-04-21 12:14:45
User 8,Source 1,movieDetails,,,2023-04-21 12:14:36
User 8,Source 1,searchSuggestionTitleResults,,,2023-04-21 12:14:36
User 8,Source 1,movieDetails,,,2023-04-21 12:13:42
User 8,Source 1,search,,,2023-04-21 12:13:42
User 8,Source 1,movieDetails,,,2023-04-21 12:13:40
User 8,Source 1,playback,,,2023-04-21 12:13:40
User 8,Source 1,movieDetails,,,2023-04-21 12:12:55
User 8,Source 1,playback,,,2023-04-21 12:12:55
User 8,Source 1,movieDetails,,,2023-04-21 12:12:53
User 8,Source 1,playback,,,2023-04-21 12:12:53
User 8,Source 1,movieDetails,,,2023-04-21 12:07:38
User 8,Source 1,playback,,,2023-04-21 12:07:38
User 8,Source 1,movieDetails,,,2023-04-21 12:07:16
User 8,Source 1,search,,,2023-04-21 12:07:16
User 8,Source 1,movieDetails,,,2023-04-21 12:07:10
User 8,Source 1,search,,,2023-04-21 12:07:10
User 8,Source 1,searchSuggestionTitleResults,,,2023-04-21 12:06:51
User 8,Source 1,movieDetails,,,2023-04-21 12:06:51
User 8,Source 1,movieDetails,,,2023-04-21 12:06:05
User 8,Source 1,search,,,2023-04-21 12:06:05
User 8,Source 1,movieDetails,,,2023-04-21 12:05:56
User 8,Source 1,searchSuggestionTitleResults,,,2023-04-21 12:05:56
User 8,Source 1,movieDetails,,,2023-04-21 12:04:14
User 8,Source 1,search,,,2023-04-21 12:04:14
User 8,Source 1,searchSuggestionTitleResults,,,2023-04-21 12:03:58
User 8,Source 1,movieDetails,,,2023-04-21 12:03:58
User 8,Source 1,browseTitles,,,2023-04-21 12:03:28
User 8,Source 1,search,,,2023-04-21 12:03:28
User 8,Source 1,movieDetails,,,2023-04-21 12:02:45
User 8,Source 1,browseTitles,,,2023-04-21 12:02:45
User 8,Source 1,playback,,,2023-04-21 12:02:43
User 8,Source 1,movieDetails,,,2023-04-21 12:02:43
User 8,Source 1,playback,,,2023-04-21 11:46:06
User 8,Source 1,movieDetails,,,2023-04-21 11:46:06
User 8,Source 1,browseTitles,,,2023-04-21 11:46:04
User 8,Source 1,movieDetails,,,2023-04-21 11:46:04
User 8,Source 1,movieDetails,,,2023-04-21 11:45:14
User 8,Source 1,browseTitles,,,2023-04-21 11:45:14
User 8,Source 1,movieDetails,,,2023-04-21 11:45:12
User 8,Source 1,playback,,,2023-04-21 11:45:12
User 8,Source 1,playback,,,2023-04-21 11:44:40
User 8,Source 1,movieDetails,,,2023-04-21 11:44:40
User 8,Source 1,browseTitles,,,2023-04-21 11:44:36
User 8,Source 1,movieDetails,,,2023-04-21 11:44:36
User 8,Source 1,profilesGate,,,2023-04-21 11:44:29
User 8,Source 1,browseTitles,,,2023-04-21 11:44:29
User 8,Source 1,movieDetails,,,2023-04-21 11:01:01
User 8,Source 1,playback,,,2023-04-21 11:01:01
User 8,Source 1,searchSuggestionTitleResults,,,2023-04-21 11:00:56
User 8,Source 1,movieDetails,,,2023-04-21 11:00:56
User 8,Source 1,browseTitles,,,2023-04-21 11:00:02
User 8,Source 1,search,,,2023-04-21 11:00:02
User 8,Source 1,profilesGate,,,2023-04-21 10:59:54
User 8,Source 1,browseTitles,,,2023-04-21 10:59:54
User 8,Source 0,browseTitles,,,2023-04-20 20:53:51
User 8,Source 0,browseTitles,,,2023-04-20 19:58:40
User 8,Source 0,playback,,,2023-04-20 19:03:06
User 8,Source 0,browseTitles,,,2023-04-20 19:03:06
User 8,Source 0,playback,,,2023-04-20 18:26:56
User 8,Source 0,browseTitles,,,2023-04-20 18:26:55
User 8,Source 0,browseTitles,,,2023-04-20 18:26:43
User 8,Source 0,playback,,,2023-04-20 18:26:43
User 8,Source 0,playback,,,2023-04-20 18:26:35
User 8,Source 0,browseTitles,,,2023-04-20 18:26:34
User 8,Source 0,playback,,,2023-04-20 18:26:30
User 8,Source 0,browseTitles,,,2023-04-20 18:26:30
User 8,Source 0,browseTitles,,,2023-04-20 18:26:26
User 8,Source 0,playback,,,2023-04-20 18:26:26
User 8,Source 0,browseTitles,,,2023-04-20 18:26:14
User 8,Source 0,playback,,,2023-04-20 18:26:14
User 8,Source 0,playback,,,2023-04-20 18:26:08
User 8,Source 0,browseTitles,,,2023-04-20 18:26:07
User 8,Source 0,movieDetails,,,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,2023-04-20 18:26:00
User 8,Source 0,browseTitles,,,2023-04-20 18:25:28
User 8,Source 0,movieDetails,,,2023-04-20 18:25:28
User 8,Source 0,profilesGate,,,2023-04-20 18:25:17
User 8,Source 0,browseTitles,,,2023-04-20 18:25:17
User 8,Source 0,search,,,2023-04-20 14:15:53
User 8,Source 0,browseTitles,,,2023-04-20 14:15:52
User 8,Source 0,browseTitlesGallery,,,2023-04-20 14:15:43
User 8,Source 0,browseTitles,,,2023-04-20 14:15:43
User 8,Source 0,browseTitlesGallery,,,2023-04-20 14:15:42
User 8,Source 0,browseTitlesGallery,,,2023-04-20 14:15:42
User 8,Source 0,movieDetails,,,2023-04-20 14:15:40
User 8,Source 0,browseTitlesGallery,,,2023-04-20 14:15:40
User 8,Source 0,movieDetails,,,2023-04-20 14:15:39
User 8,Source 0,playback,,,2023-04-20 14:15:39
User 8,Source 0,movieDetails,,,2023-04-20 13:06:24
User 8,Source 0,playback,,,2023-04-20 13:06:24
User 8,Source 0,browseTitlesGallery,,,2023-04-20 13:06:20
User 8,Source 0,movieDetails,,,2023-04-20 13:06:20
User 8,Source 0,browseTitlesGallery,,,2023-04-20 13:05:49
User 8,Source 0,browseTitlesGallery,,,2023-04-20 13:05:49
User 8,Source 0,browseTitles,,,2023-04-20 13:05:24
User 8,Source 0,browseTitlesGallery,,,2023-04-20 13:05:24
User 8,Source 0,gameDetails,,,2023-04-20 12:59:35
User 8,Source 0,browseTitles,,,2023-04-20 12:59:35
User 8,Source 0,browseTitles,,,2023-04-20 12:59:33
User 8,Source 0,gameDetails,,,2023-04-20 12:59:33
User 8,Source 0,browseTitles,,,2023-04-20 12:59:11
User 8,Source 0,search,,,2023-04-20 12:59:11
User 8,Source 0,browseTitles,,,2023-04-20 12:59:11
User 8,Source 0,search,,,2023-04-20 12:59:06
User 8,Source 0,browseTitles,,,2023-04-20 12:58:44
User 8,Source 0,search,,,2023-04-20 12:58:44
User 8,Source 0,browseTitles,,,2023-04-20 12:58:14
User 8,Source 0,search,,,2023-04-20 12:58:14
User 8,Source 0,browseTitles,,,2023-04-20 12:57:56
User 8,Source 0,playback,,,2023-04-20 12:57:56
User 8,Source 0,playback,,,2023-04-20 12:14:07
User 8,Source 0,browseTitles,,,2023-04-20 12:14:06
User 8,Source 0,profilesGate,,,2023-04-20 12:13:59
User 8,Source 0,browseTitles,,,2023-04-20 12:13:59
User 8,Source 1,search,,,2023-04-20 11:11:05
User 8,Source 1,movieDetails,,,2023-04-20 11:11:05
User 8,Source 1,playback,,,2023-04-20 11:11:01
User 8,Source 1,movieDetails,,,2023-04-20 11:11:01
User 8,Source 0,movieDetails,,,2023-04-20 09:03:24
User 8,Source 0,search,,,2023-04-20 09:03:24
User 8,Source 0,movieDetails,,,2023-04-20 09:03:20
User 8,Source 0,movieDetails,,,2023-04-20 09:03:20
User 8,Source 1,playback,,,2023-04-20 08:50:14
User 8,Source 1,movieDetails,,,2023-04-20 08:50:14
User 8,Source 1,search,,,2023-04-20 08:50:12
User 8,Source 1,movieDetails,,,2023-04-20 08:50:12
User 8,Source 1,movieDetails,,,2023-04-20 08:49:55
User 8,Source 1,search,,,2023-04-20 08:49:55
User 8,Source 1,playback,,,2023-04-20 08:49:53
User 8,Source 1,movieDetails,,,2023-04-20 08:49:53
User 8,Source 0,movieDetails,,,2023-04-20 08:13:26
User 8,Source 0,movieDetails,,,2023-04-20 08:13:26
User 8,Source 1,movieDetails,,,2023-04-20 08:13:15
User 8,Source 1,playback,,,2023-04-20 08:13:15
User 8,Source 1,movieDetails,,,2023-04-20 08:13:06
User 8,Source 1,search,,,2023-04-20 08:13:06
User 8,Source 1,browseTitles,,,2023-04-20 08:12:40
User 8,Source 1,search,,,2023-04-20 08:12:40
User 8,Source 1,profilesGate,,,2023-04-20 08:12:20
User 8,Source 1,browseTitles,,,2023-04-20 08:12:20
User 8,Source 0,search,,,2023-04-20 08:11:56
User 8,Source 0,movieDetails,,,2023-04-20 08:11:56
User 8,Source 0,movieDetails,,,2023-04-20 08:09:50
User 8,Source 0,search,,,2023-04-20 08:09:50
User 8,Source 0,search,,,2023-04-20 08:09:47
User 8,Source 0,movieDetails,,,2023-04-20 08:09:47
User 8,Source 0,search,,,2023-04-20 08:09:14
User 8,Source 0,browseTitles,,,2023-04-20 08:09:13
User 8,Source 0,profilesGate,,,2023-04-20 08:08:52
User 8,Source 0,browseTitles,,,2023-04-20 08:08:52
User 8,Source 0,movieDetails,,,2023-04-19 15:24:45
User 8,Source 0,playback,,,2023-04-19 15:04:26
User 8,Source 0,movieDetails,,,2023-04-19 15:04:26
User 8,Source 0,playback,,,2023-04-19 14:50:24
User 8,Source 0,movieDetails,,,2023-04-19 14:50:24
User 8,Source 0,playback,,,2023-04-19 13:00:51
User 8,Source 0,movieDetails,,,2023-04-19 13:00:50
User 8,Source 0,playback,,,2023-04-19 13:00:48
User 8,Source 0,movieDetails,,,2023-04-19 13:00:48
User 8,Source 0,playback,,,2023-04-19 12:13:58
User 8,Source 0,movieDetails,,,2023-04-19 12:13:57
User 8,Source 0,browseTitles,,,2023-04-19 12:11:27
User 8,Source 0,movieDetails,,,2023-04-19 12:11:27
User 8,Source 0,profilesGate,,,2023-04-19 12:11:03
User 8,Source 0,browseTitles,,,2023-04-19 12:11:03
User 8,Source 0,browseTitles,,,2023-04-18 16:58:28
User 8,Source 0,playback,,,2023-04-18 16:58:28
User 8,Source 0,profilesGate,,,2023-04-18 16:58:24
User 8,Source 0,browseTitles,,,2023-04-18 16:58:24
User 8,Source 0,movieDetails,,,2023-04-18 16:57:50
User 8,Source 0,search,,,2023-04-18 16:57:50
User 8,Source 0,playback,,,2023-04-18 16:57:48
User 8,Source 0,movieDetails,,,2023-04-18 16:57:48
User 8,Source 0,movieDetails,,,2023-04-18 16:53:06
User 8,Source 0,playback,,,2023-04-18 16:53:06
User 8,Source 0,movieDetails,,,2023-04-18 16:52:57
User 8,Source 0,search,,,2023-04-18 16:52:56
User 8,Source 0,browseTitles,,,2023-04-18 16:46:53
User 8,Source 0,search,,,2023-04-18 16:46:53
User 8,Source 0,browseTitles,,,2023-04-18 16:46:48
User 8,Source 0,profilesGate,,,2023-04-18 16:46:47
User 8,Source 0,playback,,,2023-04-18 09:09:46
User 8,Source 0,browseTitles,,,2023-04-18 09:09:45
User 8,Source 0,browseTitles,,,2023-04-18 09:09:33
User 8,Source 0,playback,,,2023-04-18 09:09:33
User 8,Source 0,playback,,,2023-04-18 08:44:55
User 8,Source 0,browseTitles,,,2023-04-18 08:44:54
User 8,Source 0,cachedVideos,,,2023-04-18 08:44:53
User 8,Source 0,browseTitles,,,2023-04-18 08:44:53
User 8,Source 0,cachedVideos,,,2023-04-18 08:44:52
User 8,Source 0,cachedVideos,,,2023-04-18 08:44:52
User 8,Source 0,cachedVideos,,,2023-04-18 08:44:52
User 8,Source 0,playback,,,2023-04-18 08:44:51
User 8,Source 0,browseTitles,,,2023-04-18 08:44:51
User 8,Source 0,browseTitles,,,2023-04-18 08:44:51
User 8,Source 0,browseTitles,,,2023-04-18 08:44:40
User 8,Source 0,playback,,,2023-04-18 08:44:40
User 8,Source 0,movieDetails,,,2023-04-18 08:44:39
User 8,Source 0,movieDetails,,,2023-04-18 08:44:39
User 8,Source 0,browseTitles,,,2023-04-18 08:44:39
User 8,Source 0,browseTitles,,,2023-04-18 08:44:38
User 8,Source 0,playback,,,2023-04-18 08:44:33
User 8,Source 0,browseTitles,,,2023-04-18 08:44:33
User 8,Source 0,browseTitles,,,2023-04-18 08:44:25
User 8,Source 0,playback,,,2023-04-18 08:44:25
User 8,Source 0,browseTitles,,,2023-04-18 08:44:04
User 8,Source 0,profilesGate,,,2023-04-18 08:44:03
User 8,Source 1,profilesGate,,,2023-04-18 07:43:36
User 8,Source 0,movieDetails,,,2023-04-17 16:56:33
User 8,Source 0,playback,,,2023-04-17 16:56:33
User 8,Source 0,movieDetails,,,2023-04-17 16:56:33
User 8,Source 0,playback,,,2023-04-17 16:56:33
User 8,Source 0,movieDetails,,,2023-04-17 16:54:44
User 8,Source 0,playback,,,2023-04-17 16:54:44
User 8,Source 0,search,,,2023-04-17 16:53:17
User 8,Source 0,movieDetails,,,2023-04-17 16:53:17
User 8,Source 0,movieDetails,,,2023-04-17 16:52:38
User 8,Source 0,search,,,2023-04-17 16:52:38
User 8,Source 0,search,,,2023-04-17 16:52:24
User 8,Source 0,movieDetails,,,2023-04-17 16:52:24
User 8,Source 0,movieDetails,,,2023-04-17 16:52:19
User 8,Source 0,search,,,2023-04-17 16:52:19
User 8,Source 0,movieDetails,,,2023-04-17 16:52:12
User 8,Source 0,search,,,2023-04-17 16:51:35
User 8,Source 0,browseTitles,,,2023-04-17 16:51:29
User 8,Source 0,search,,,2023-04-17 16:51:29
User 8,Source 0,cachedVideos,,,2023-04-17 16:50:41
User 8,Source 0,browseTitles,,,2023-04-17 16:50:41
User 8,Source 0,comedyFeedTab,,,2023-04-17 16:50:39
User 8,Source 0,cachedVideos,,,2023-04-17 16:50:39
User 8,Source 0,cachedVideos,,,2023-04-17 16:50:39
User 8,Source 0,cachedVideos,,,2023-04-17 16:50:39
User 8,Source 0,comedyFeedTab,,,2023-04-17 16:50:38
User 8,Source 0,newsFeed,,,2023-04-17 16:50:37
User 8,Source 0,newsFeed,,,2023-04-17 16:50:11
User 8,Source 0,browseGames,,,2023-04-17 16:50:10
User 8,Source 0,browseGames,,,2023-04-17 16:50:10
User 8,Source 0,browseTitles,,,2023-04-17 16:50:09
User 8,Source 0,profilesGate,,,2023-04-17 16:49:27
User 8,Source 0,browseTitles,,,2023-04-17 16:49:27
User 8,Source 0,newsFeed,,,2023-04-15 03:15:46
User 8,Source 0,browseTitles,,,2023-04-15 03:15:46
User 8,Source 0,cachedVideos,,,2023-04-15 03:15:45
User 8,Source 0,newsFeed,,,2023-04-15 03:15:45
User 8,Source 0,cachedVideos,,,2023-04-15 03:15:44
User 8,Source 0,cachedVideos,,,2023-04-15 03:15:44
User 8,Source 0,cachedVideos,,,2023-04-15 03:15:44
User 8,Source 0,newsFeed,,,2023-04-15 03:15:43
User 8,Source 0,newsFeed,,,2023-04-15 03:15:41
User 8,Source 0,browseTitles,,,2023-04-15 03:15:40
User 8,Source 0,profilesGate,,,2023-04-15 03:15:34
User 8,Source 0,browseTitles,,,2023-04-15 03:15:34
User 8,Source 1,profilesGate,,,2023-04-14 17:14:07
User 8,Source 0,browseTitlesGallery,,,2023-04-14 09:32:06
User 8,Source 0,browseTitles,,,2023-04-14 09:32:06
User 8,Source 0,newsFeed,,,2023-04-14 09:32:05
User 8,Source 0,browseTitlesGallery,,,2023-04-14 09:32:05
User 8,Source 0,browseGames,,,2023-04-14 09:32:04
User 8,Source 0,newsFeed,,,2023-04-14 09:32:04
User 8,Source 0,newsFeed,,,2023-04-14 09:31:16
User 8,Source 0,browseGames,,,2023-04-14 09:31:16
User 8,Source 0,browseTitlesGallery,,,2023-04-14 09:30:35
User 8,Source 0,newsFeed,,,2023-04-14 09:30:35
User 8,Source 0,browseTitles,,,2023-04-14 09:29:25
User 8,Source 0,browseTitlesGallery,,,2023-04-14 09:29:25
User 8,Source 0,browseTitles,,,2023-04-14 09:29:07
User 8,Source 0,profilesGate,,,2023-04-14 09:29:06
User 8,Source 0,search,,,2023-04-13 16:59:17
User 8,Source 0,movieDetails,,,2023-04-13 16:59:17
User 8,Source 0,search,,,2023-04-13 16:59:11
User 8,Source 0,browseTitles,,,2023-04-13 16:59:10
User 8,Source 0,profilesGate,,,2023-04-13 16:58:59
User 8,Source 0,browseTitles,,,2023-04-13 16:58:59
User 8,Source 0,browseTitles,,,2023-04-12 17:35:04
User 8,Source 0,search,,,2023-04-12 17:35:04
User 8,Source 0,movieDetails,,,2023-04-12 10:45:36
User 8,Source 0,search,,,2023-04-12 10:45:36
User 8,Source 0,search,,,2023-04-12 10:45:11
User 8,Source 0,movieDetails,,,2023-04-12 10:45:11
User 8,Source 0,browseTitles,,,2023-04-12 10:44:35
User 8,Source 0,search,,,2023-04-12 10:44:35
User 8,Source 0,browseTitles,,,2023-04-12 10:44:00
User 8,Source 0,profilesGate,,,2023-04-12 10:43:59
User 8,Source 0,search,,,2023-04-12 09:37:44
User 8,Source 0,browseTitles,,,2023-04-12 09:37:44
User 8,Source 0,search,,,2023-04-12 09:37:14
User 8,Source 0,browseTitles,,,2023-04-12 09:37:13
User 8,Source 0,search,,,2023-04-12 09:37:03
User 8,Source 0,browseTitles,,,2023-04-12 09:37:03
User 8,Source 0,browseTitles,,,2023-04-12 09:36:56
User 8,Source 0,search,,,2023-04-12 09:36:56
User 8,Source 0,browseTitles,,,2023-04-12 09:36:55
User 8,Source 0,playback,,,2023-04-12 09:36:55
User 8,Source 0,playback,,,2023-04-12 09:36:53
User 8,Source 0,browseTitles,,,2023-04-12 09:36:52
User 8,Source 0,profilesGate,,,2023-04-12 09:36:38
User 8,Source 0,browseTitles,,,2023-04-12 09:36:38
User 8,Source 0,profilesGate,,,2023-04-11 16:55:12
User 8,Source 0,browseTitles,,,2023-04-11 16:55:12
User 8,Source 0,search,,,2023-04-11 13:21:03
User 8,Source 0,browseTitles,,,2023-04-11 13:21:03
User 8,Source 0,playback,,,2023-04-11 13:20:39
User 8,Source 0,search,,,2023-04-11 13:20:39
User 8,Source 0,playback,,,2023-04-11 13:16:34
User 8,Source 0,search,,,2023-04-11 13:16:33
User 8,Source 0,accountMenu,,,2023-04-11 13:15:42
User 8,Source 0,search,,,2023-04-11 13:15:42
User 8,Source 0,browseTitlesGallery,,,2023-04-11 13:15:37
User 8,Source 0,accountMenu,,,2023-04-11 13:15:37
User 8,Source 0,accountMenu,,,2023-04-11 13:15:30
User 8,Source 0,browseTitlesGallery,,,2023-04-11 13:15:30
User 8,Source 0,settings,,,2023-04-11 13:15:28
User 8,Source 0,accountMenu,,,2023-04-11 13:15:28
User 8,Source 0,accountMenu,,,2023-04-11 13:15:12
User 8,Source 0,settings,,,2023-04-11 13:15:12
User 8,Source 0,webLink,,,2023-04-11 13:15:10
User 8,Source 0,accountMenu,,,2023-04-11 13:15:10
User 8,Source 0,webLink,,,2023-04-11 13:14:40
User 8,Source 0,accountMenu,,,2023-04-11 13:14:39
User 8,Source 0,contactUs,,,2023-04-11 13:14:38
User 8,Source 0,accountMenu,,,2023-04-11 13:14:38
User 8,Source 0,accountMenu,,,2023-04-11 13:14:35
User 8,Source 0,contactUs,,,2023-04-11 13:14:35
User 8,Source 0,settings,,,2023-04-11 13:14:30
User 8,Source 0,accountMenu,,,2023-04-11 13:14:30
User 8,Source 0,settings,,,2023-04-11 13:14:23
User 8,Source 0,accountMenu,,,2023-04-11 13:14:22
User 8,Source 0,accountMenu,,,2023-04-11 13:14:20
User 8,Source 0,search,,,2023-04-11 13:14:19
User 8,Source 0,search,,,2023-04-11 13:14:10
User 8,Source 0,browseTitles,,,2023-04-11 13:14:09
User 8,Source 0,playback,,,2023-04-11 13:14:05
User 8,Source 0,browseTitles,,,2023-04-11 13:14:05
User 8,Source 0,playback,,,2023-04-11 13:13:59
User 8,Source 0,browseTitles,,,2023-04-11 13:13:58
User 8,Source 0,accountMenu,,,2023-04-10 09:45:56
User 8,Source 0,browseTitles,,,2023-04-10 09:45:55
User 8,Source 0,browseTitles,,,2023-04-10 09:45:51
User 8,Source 0,search,,,2023-04-10 09:45:51
User 8,Source 0,search,,,2023-04-10 09:45:38
User 8,Source 0,browseTitles,,,2023-04-10 09:45:37
User 8,Source 0,search,,,2023-04-10 09:45:31
User 8,Source 0,browseTitles,,,2023-04-10 09:45:31
User 8,Source 0,playback,,,2023-04-10 09:45:27
User 8,Source 0,search,,,2023-04-10 09:45:27
User 8,Source 0,playback,,,2023-04-10 09:37:54
User 8,Source 0,search,,,2023-04-10 09:37:53
User 8,Source 0,browseTitles,,,2023-04-10 09:33:56
User 8,Source 0,search,,,2023-04-10 09:33:56
User 8,Source 0,browseTitles,,,2023-04-10 09:33:48
User 8,Source 0,search,,,2023-04-10 09:33:48
User 8,Source 0,search,,,2023-04-10 09:33:44
User 8,Source 0,playback,,,2023-04-10 09:33:44
User 8,Source 0,search,,,2023-04-10 09:33:37
User 8,Source 0,playback,,,2023-04-10 09:33:37
User 8,Source 0,search,,,2023-04-10 09:33:32
User 8,Source 0,playback,,,2023-04-10 09:33:32
User 8,Source 0,search,,,2023-04-10 09:29:22
User 8,Source 0,playback,,,2023-04-10 09:29:22
User 8,Source 0,browseTitles,,,2023-04-10 09:29:17
User 8,Source 0,search,,,2023-04-10 09:29:17
User 8,Source 0,profilesGate,,,2023-04-10 09:29:15
User 8,Source 0,browseTitles,,,2023-04-10 09:29:15
User 8,Source 1,profilesGate,,,2023-04-10 04:09:07
User 8,Source 0,browseTitles,,,2023-04-09 17:44:05
User 8,Source 0,browseTitlesGallery,,,2023-04-09 17:44:05
User 8,Source 0,browseTitlesGallery,,,2023-04-09 17:43:58
User 8,Source 0,browseTitles,,,2023-04-09 17:43:58
User 8,Source 0,browseTitlesGallery,,,2023-04-09 17:40:53
User 8,Source 0,browseTitles,,,2023-04-09 17:40:52
User 8,Source 0,movieDetails,,,2023-04-09 17:40:31
User 8,Source 0,browseTitles,,,2023-04-09 17:40:31
User 8,Source 0,comedyFeedTab,,,2023-04-09 17:40:28
User 8,Source 0,movieDetails,,,2023-04-09 17:40:28
User 8,Source 0,movieDetails,,,2023-04-09 17:40:24
User 8,Source 0,comedyFeedTab,,,2023-04-09 17:40:24
User 8,Source 0,movieDetails,,,2023-04-09 17:40:07
User 8,Source 0,movieDetails,,,2023-04-09 17:40:07
User 8,Source 0,movieDetails,,,2023-04-09 17:39:27
User 8,Source 0,movieDetails,,,2023-04-09 17:39:27
User 8,Source 0,movieDetails,,,2023-04-09 17:36:06
User 8,Source 0,browseTitles,,,2023-04-09 17:36:06
User 8,Source 0,movieDetails,,,2023-04-09 17:35:50
User 8,Source 0,browseTitles,,,2023-04-09 17:35:50
User 8,Source 0,movieDetails,,,2023-04-09 17:35:24
User 8,Source 0,browseTitles,,,2023-04-09 17:35:24
User 8,Source 0,profilesGate,,,2023-04-09 17:33:27
User 8,Source 0,browseTitles,,,2023-04-09 17:33:27
User 8,Source 0,postPlay,,,2023-04-08 18:53:14
User 8,Source 0,postPlay,,,2023-04-08 18:53:14
User 8,Source 0,movieDetails,,,2023-04-08 18:38:02
User 8,Source 0,accountMenu,,,2023-04-08 18:38:02
User 8,Source 0,playback,,,2023-04-08 18:38:01
User 8,Source 0,movieDetails,,,2023-04-08 18:38:01
User 8,Source 0,playback,,,2023-04-08 18:37:52
User 8,Source 0,movieDetails,,,2023-04-08 18:37:51
User 8,Source 0,playback,,,2023-04-08 18:37:49
User 8,Source 0,movieDetails,,,2023-04-08 18:37:49
User 8,Source 0,playback,,,2023-04-08 18:37:40
User 8,Source 0,movieDetails,,,2023-04-08 18:37:36
User 8,Source 0,search,,,2023-04-08 18:37:23
User 8,Source 0,movieDetails,,,2023-04-08 18:37:23
User 8,Source 0,search,,,2023-04-08 18:37:04
User 8,Source 0,browseTitles,,,2023-04-08 18:37:03
User 8,Source 0,accountMenu,,,2023-04-08 18:36:55
User 8,Source 0,browseTitles,,,2023-04-08 18:36:55
User 8,Source 0,browseTitles,,,2023-04-08 18:36:55
User 8,Source 0,browseTitles,,,2023-04-08 18:36:55
User 8,Source 0,accountMenu,,,2023-04-08 18:36:54
User 8,Source 0,accountMenu,,,2023-04-08 18:36:54
User 8,Source 0,browseTitles,,,2023-04-08 18:09:27
User 8,Source 0,playback,,,2023-04-08 18:09:27
User 8,Source 0,profilesGate,,,2023-04-08 18:09:15
User 8,Source 0,browseTitles,,,2023-04-08 18:09:15
User 8,Source 0,playback,,,2023-04-08 13:08:57
User 8,Source 0,movieDetails,,,2023-04-08 13:08:56
User 8,Source 0,search,,,2023-04-08 12:55:25
User 8,Source 0,movieDetails,,,2023-04-08 12:55:25
User 8,Source 0,browseTitles,,,2023-04-08 12:55:18
User 8,Source 0,search,,,2023-04-08 12:55:18
User 8,Source 0,profilesGate,,,2023-04-08 12:55:13
User 8,Source 0,browseTitles,,,2023-04-08 12:55:13
User 8,Source 0,movieDetails,,,2023-04-06 18:45:53
User 8,Source 0,search,,,2023-04-06 18:45:53
User 8,Source 0,search,,,2023-04-06 18:45:41
User 8,Source 0,movieDetails,,,2023-04-06 18:45:41
User 8,Source 0,browseTitles,,,2023-04-06 18:45:28
User 8,Source 0,search,,,2023-04-06 18:45:28
User 8,Source 0,profilesGate,,,2023-04-06 18:45:06
User 8,Source 0,browseTitles,,,2023-04-06 18:45:06
User 8,Source 0,browseTitles,,,2023-04-04 10:10:30
User 8,Source 0,browseTitles,,,2023-04-04 10:10:30
User 8,Source 0,profilesGate,,,2023-04-04 10:10:29
